,country_pair,prompt_style,model_name,temperature,sim_score_1 (s(p,q)),sim_score_2 (s(q,p)),sim_diff,p-values
292,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_13B,0.5,5,4,1,[]
293,France-Algeria,Single_Similar_Degree (SSD),llama2_13B,0.5,5,10,-5,[]
294,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_13B,1.0,8,10,-2,[]
295,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_13B,1.0,5,4,1,[]
296,China-Albania,Single_Similar_Degree (SSD),llama2_13B,1.0,2,5,-3,[]
297,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_13B,1.0,14,14,0,[]
298,Japan-Philippines,Single_Similar_Degree (SSD),llama2_13B,1.0,10,8,2,[]
299,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_13B,1.0,15,15,0,[]
300,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_13B,1.0,5,5,0,[]
301,England-Ireland,Single_Similar_Degree (SSD),llama2_13B,1.0,14,15,-1,[]
302,Germany-Austria,Single_Similar_Degree (SSD),llama2_13B,1.0,15,15,0,[]
303,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_13B,1.0,5,5,0,[]
304,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_13B,1.0,15,15,0,[]
305,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_13B,1.0,5,5,0,[]
306,China-North Korea,Single_Similar_Degree (SSD),llama2_13B,1.0,5,15,-10,[]
307,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_13B,1.0,12,15,-3,[]
308,U.S.A.-France,Single_Similar_Degree (SSD),llama2_13B,1.0,10,12,-2,[]
309,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_13B,1.0,14,10,4,[]
310,England-Jordan,Single_Similar_Degree (SSD),llama2_13B,1.0,8,12,-4,[]
311,France-Israel,Single_Similar_Degree (SSD),llama2_13B,1.0,12,12,0,[]
312,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_13B,1.0,14,12,2,[]
313,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_13B,1.0,4,2,2,[]
314,France-Algeria,Single_Similar_Degree (SSD),llama2_13B,1.0,6,12,-6,[]
315,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_13B,1.5,10,15,-5,[]
316,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_13B,1.5,5,3,2,[]
317,China-Albania,Single_Similar_Degree (SSD),llama2_13B,1.5,3,4,-1,[]
318,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_13B,1.5,14,15,-1,[]
319,Japan-Philippines,Single_Similar_Degree (SSD),llama2_13B,1.5,12,8,4,[]
320,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_13B,1.5,14,14,0,[]
321,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_13B,1.5,5,3,2,[]
322,England-Ireland,Single_Similar_Degree (SSD),llama2_13B,1.5,14,15,-1,[]
323,Germany-Austria,Single_Similar_Degree (SSD),llama2_13B,1.5,14,15,-1,[]
324,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_13B,1.5,5,5,0,[]
325,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_13B,1.5,14,12,2,[]
326,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_13B,1.5,4,8,-4,[]
327,China-North Korea,Single_Similar_Degree (SSD),llama2_13B,1.5,5,12,-7,[]
328,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_13B,1.5,10,15,-5,[]
329,U.S.A.-France,Single_Similar_Degree (SSD),llama2_13B,1.5,10,12,-2,[]
330,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_13B,1.5,12,12,0,[]
331,England-Jordan,Single_Similar_Degree (SSD),llama2_13B,1.5,7,10,-3,[]
332,France-Israel,Single_Similar_Degree (SSD),llama2_13B,1.5,10,8,2,[]
333,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_13B,1.5,12,14,-2,[]
334,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_13B,1.5,4,4,0,[]
335,France-Algeria,Single_Similar_Degree (SSD),llama2_13B,1.5,6,12,-6,[]
336,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_70B,0.001,10,10,0,[]
337,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_70B,0.001,10,5,5,[]
338,China-Albania,Single_Similar_Degree (SSD),llama2_70B,0.001,5,5,0,[]
339,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
340,Japan-Philippines,Single_Similar_Degree (SSD),llama2_70B,0.001,10,10,0,[]
341,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_70B,0.001,15,10,5,[]
342,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_70B,0.001,12,5,7,[]
343,England-Ireland,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
344,Germany-Austria,Single_Similar_Degree (SSD),llama2_70B,0.001,15,15,0,[]
345,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_70B,0.001,10,5,5,[]
346,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_70B,0.001,15,15,0,[]
347,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_70B,0.001,12,10,2,[]
348,China-North Korea,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
349,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
350,U.S.A.-France,Single_Similar_Degree (SSD),llama2_70B,0.001,10,10,0,[]
351,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
352,England-Jordan,Single_Similar_Degree (SSD),llama2_70B,0.001,10,12,-2,[]
353,France-Israel,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
354,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_70B,0.001,12,12,0,[]
355,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_70B,0.001,5,5,0,[]
356,France-Algeria,Single_Similar_Degree (SSD),llama2_70B,0.001,10,10,0,[]
357,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_70B,0.5,10,10,0,[]
358,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_70B,0.5,10,5,5,[]
359,China-Albania,Single_Similar_Degree (SSD),llama2_70B,0.5,5,12,-7,[]
360,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_70B,0.5,12,12,0,[]
361,Japan-Philippines,Single_Similar_Degree (SSD),llama2_70B,0.5,10,10,0,[]
362,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_70B,0.5,15,15,0,[]
363,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_70B,0.5,12,5,7,[]
364,England-Ireland,Single_Similar_Degree (SSD),llama2_70B,0.5,12,10,2,[]
365,Germany-Austria,Single_Similar_Degree (SSD),llama2_70B,0.5,15,15,0,[]
366,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_70B,0.5,10,5,5,[]
367,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_70B,0.5,15,15,0,[]
368,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_70B,0.5,12,10,2,[]
369,China-North Korea,Single_Similar_Degree (SSD),llama2_70B,0.5,12,15,-3,[]
370,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_70B,0.5,12,12,0,[]
371,U.S.A.-France,Single_Similar_Degree (SSD),llama2_70B,0.5,10,12,-2,[]
372,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_70B,0.5,12,12,0,[]
373,England-Jordan,Single_Similar_Degree (SSD),llama2_70B,0.5,12,12,0,[]
374,France-Israel,Single_Similar_Degree (SSD),llama2_70B,0.5,10,12,-2,[]
375,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_70B,0.5,10,12,-2,[]
376,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_70B,0.5,5,5,0,[]
377,France-Algeria,Single_Similar_Degree (SSD),llama2_70B,0.5,10,10,0,[]
378,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_70B,1.0,10,10,0,[]
379,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_70B,1.0,12,10,2,[]
380,China-Albania,Single_Similar_Degree (SSD),llama2_70B,1.0,5,5,0,[]
381,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_70B,1.0,10,12,-2,[]
382,Japan-Philippines,Single_Similar_Degree (SSD),llama2_70B,1.0,10,10,0,[]
383,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_70B,1.0,15,10,5,[]
384,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_70B,1.0,5,5,0,[]
385,England-Ireland,Single_Similar_Degree (SSD),llama2_70B,1.0,12,10,2,[]
386,Germany-Austria,Single_Similar_Degree (SSD),llama2_70B,1.0,17,15,2,[]
387,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_70B,1.0,10,5,5,[]
388,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_70B,1.0,17,15,2,[]
389,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_70B,1.0,12,5,7,[]
390,China-North Korea,Single_Similar_Degree (SSD),llama2_70B,1.0,12,12,0,[]
391,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_70B,1.0,12,12,0,[]
392,U.S.A.-France,Single_Similar_Degree (SSD),llama2_70B,1.0,10,12,-2,[]
393,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_70B,1.0,12,12,0,[]
394,England-Jordan,Single_Similar_Degree (SSD),llama2_70B,1.0,12,12,0,[]
395,France-Israel,Single_Similar_Degree (SSD),llama2_70B,1.0,12,10,2,[]
396,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_70B,1.0,12,12,0,[]
397,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_70B,1.0,5,12,-7,[]
398,France-Algeria,Single_Similar_Degree (SSD),llama2_70B,1.0,12,14,-2,[]
399,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama2_70B,1.5,10,10,0,[]
400,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama2_70B,1.5,10,10,0,[]
401,China-Albania,Single_Similar_Degree (SSD),llama2_70B,1.5,5,5,0,[]
402,U.S.A.-Israel,Single_Similar_Degree (SSD),llama2_70B,1.5,12,15,-3,[]
403,Japan-Philippines,Single_Similar_Degree (SSD),llama2_70B,1.5,12,10,2,[]
404,U.S.A.-Canada,Single_Similar_Degree (SSD),llama2_70B,1.5,12,12,0,[]
405,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama2_70B,1.5,5,5,0,[]
406,England-Ireland,Single_Similar_Degree (SSD),llama2_70B,1.5,12,10,2,[]
407,Germany-Austria,Single_Similar_Degree (SSD),llama2_70B,1.5,15,15,0,[]
408,U.S.S.R.-France,Single_Similar_Degree (SSD),llama2_70B,1.5,10,12,-2,[]
409,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama2_70B,1.5,15,15,0,[]
410,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama2_70B,1.5,12,5,7,[]
411,China-North Korea,Single_Similar_Degree (SSD),llama2_70B,1.5,5,12,-7,[]
412,India-Sri Lanka,Single_Similar_Degree (SSD),llama2_70B,1.5,12,12,0,[]
413,U.S.A.-France,Single_Similar_Degree (SSD),llama2_70B,1.5,10,10,0,[]
414,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama2_70B,1.5,10,12,-2,[]
415,England-Jordan,Single_Similar_Degree (SSD),llama2_70B,1.5,12,10,2,[]
416,France-Israel,Single_Similar_Degree (SSD),llama2_70B,1.5,10,12,-2,[]
417,U.S.A.-Germany,Single_Similar_Degree (SSD),llama2_70B,1.5,12,12,0,[]
418,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama2_70B,1.5,5,12,-7,[]
419,France-Algeria,Single_Similar_Degree (SSD),llama2_70B,1.5,12,10,2,[]
420,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama3_70B,0.001,12,14,-2,[]
421,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama3_70B,0.001,6,4,2,[]
422,China-Albania,Single_Similar_Degree (SSD),llama3_70B,0.001,4,4,0,[]
423,U.S.A.-Israel,Single_Similar_Degree (SSD),llama3_70B,0.001,12,14,-2,[]
424,Japan-Philippines,Single_Similar_Degree (SSD),llama3_70B,0.001,12,12,0,[]
425,U.S.A.-Canada,Single_Similar_Degree (SSD),llama3_70B,0.001,16,16,0,[]
426,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama3_70B,0.001,4,4,0,[]
427,England-Ireland,Single_Similar_Degree (SSD),llama3_70B,0.001,14,14,0,[]
428,Germany-Austria,Single_Similar_Degree (SSD),llama3_70B,0.001,16,16,0,[]
429,U.S.S.R.-France,Single_Similar_Degree (SSD),llama3_70B,0.001,6,4,2,[]
430,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama3_70B,0.001,17,16,1,[]
431,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama3_70B,0.001,6,6,0,[]
432,China-North Korea,Single_Similar_Degree (SSD),llama3_70B,0.001,12,12,0,[]
433,India-Sri Lanka,Single_Similar_Degree (SSD),llama3_70B,0.001,14,14,0,[]
434,U.S.A.-France,Single_Similar_Degree (SSD),llama3_70B,0.001,12,12,0,[]
435,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama3_70B,0.001,14,12,2,[]
436,England-Jordan,Single_Similar_Degree (SSD),llama3_70B,0.001,4,6,-2,[]
437,France-Israel,Single_Similar_Degree (SSD),llama3_70B,0.001,6,12,-6,[]
438,U.S.A.-Germany,Single_Similar_Degree (SSD),llama3_70B,0.001,12,14,-2,[]
439,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama3_70B,0.001,4,6,-2,[]
440,France-Algeria,Single_Similar_Degree (SSD),llama3_70B,0.001,12,12,0,[]
441,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama3_70B,0.5,12,14,-2,[]
442,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama3_70B,0.5,8,4,4,[]
443,China-Albania,Single_Similar_Degree (SSD),llama3_70B,0.5,4,4,0,[]
444,U.S.A.-Israel,Single_Similar_Degree (SSD),llama3_70B,0.5,12,14,-2,[]
445,Japan-Philippines,Single_Similar_Degree (SSD),llama3_70B,0.5,12,12,0,[]
446,U.S.A.-Canada,Single_Similar_Degree (SSD),llama3_70B,0.5,14,16,-2,[]
447,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama3_70B,0.5,4,4,0,[]
448,England-Ireland,Single_Similar_Degree (SSD),llama3_70B,0.5,14,14,0,[]
449,Germany-Austria,Single_Similar_Degree (SSD),llama3_70B,0.5,17,16,1,[]
450,U.S.S.R.-France,Single_Similar_Degree (SSD),llama3_70B,0.5,6,4,2,[]
451,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama3_70B,0.5,18,16,2,[]
452,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama3_70B,0.5,6,7,-1,[]
453,China-North Korea,Single_Similar_Degree (SSD),llama3_70B,0.5,12,12,0,[]
454,India-Sri Lanka,Single_Similar_Degree (SSD),llama3_70B,0.5,14,14,0,[]
455,U.S.A.-France,Single_Similar_Degree (SSD),llama3_70B,0.5,12,12,0,[]
456,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama3_70B,0.5,14,12,2,[]
457,England-Jordan,Single_Similar_Degree (SSD),llama3_70B,0.5,4,6,-2,[]
458,France-Israel,Single_Similar_Degree (SSD),llama3_70B,0.5,6,12,-6,[]
459,U.S.A.-Germany,Single_Similar_Degree (SSD),llama3_70B,0.5,12,14,-2,[]
460,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama3_70B,0.5,4,8,-4,[]
461,France-Algeria,Single_Similar_Degree (SSD),llama3_70B,0.5,12,12,0,[]
462,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama3_70B,1.0,12,14,-2,[]
463,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama3_70B,1.0,12,6,6,[]
464,China-Albania,Single_Similar_Degree (SSD),llama3_70B,1.0,4,4,0,[]
465,U.S.A.-Israel,Single_Similar_Degree (SSD),llama3_70B,1.0,12,14,-2,[]
466,Japan-Philippines,Single_Similar_Degree (SSD),llama3_70B,1.0,12,12,0,[]
467,U.S.A.-Canada,Single_Similar_Degree (SSD),llama3_70B,1.0,16,16,0,[]
468,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama3_70B,1.0,4,4,0,[]
469,England-Ireland,Single_Similar_Degree (SSD),llama3_70B,1.0,14,14,0,[]
470,Germany-Austria,Single_Similar_Degree (SSD),llama3_70B,1.0,17,17,0,[]
471,U.S.S.R.-France,Single_Similar_Degree (SSD),llama3_70B,1.0,4,4,0,[]
472,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama3_70B,1.0,16,18,-2,[]
473,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama3_70B,1.0,6,6,0,[]
474,China-North Korea,Single_Similar_Degree (SSD),llama3_70B,1.0,14,12,2,[]
475,India-Sri Lanka,Single_Similar_Degree (SSD),llama3_70B,1.0,14,14,0,[]
476,U.S.A.-France,Single_Similar_Degree (SSD),llama3_70B,1.0,12,12,0,[]
477,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama3_70B,1.0,14,14,0,[]
478,England-Jordan,Single_Similar_Degree (SSD),llama3_70B,1.0,4,7,-3,[]
479,France-Israel,Single_Similar_Degree (SSD),llama3_70B,1.0,6,12,-6,[]
480,U.S.A.-Germany,Single_Similar_Degree (SSD),llama3_70B,1.0,12,14,-2,[]
481,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama3_70B,1.0,4,12,-8,[]
482,France-Algeria,Single_Similar_Degree (SSD),llama3_70B,1.0,12,14,-2,[]
483,U.S.A.-Mexico,Single_Similar_Degree (SSD),llama3_70B,1.5,12,14,-2,[]
484,U.S.S.R.-Poland,Single_Similar_Degree (SSD),llama3_70B,1.5,6,4,2,[]
485,China-Albania,Single_Similar_Degree (SSD),llama3_70B,1.5,4,2,2,[]
486,U.S.A.-Israel,Single_Similar_Degree (SSD),llama3_70B,1.5,12,14,-2,[]
487,Japan-Philippines,Single_Similar_Degree (SSD),llama3_70B,1.5,12,12,0,[]
488,U.S.A.-Canada,Single_Similar_Degree (SSD),llama3_70B,1.5,14,14,0,[]
489,U.S.S.R.-Israel,Single_Similar_Degree (SSD),llama3_70B,1.5,2,4,-2,[]
490,England-Ireland,Single_Similar_Degree (SSD),llama3_70B,1.5,16,14,2,[]
491,Germany-Austria,Single_Similar_Degree (SSD),llama3_70B,1.5,17,16,1,[]
492,U.S.S.R.-France,Single_Similar_Degree (SSD),llama3_70B,1.5,6,4,2,[]
493,Belgium-Luxembourg,Single_Similar_Degree (SSD),llama3_70B,1.5,18,17,1,[]
494,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),llama3_70B,1.5,6,8,-2,[]
495,China-North Korea,Single_Similar_Degree (SSD),llama3_70B,1.5,12,12,0,[]
496,India-Sri Lanka,Single_Similar_Degree (SSD),llama3_70B,1.5,14,14,0,[]
497,U.S.A.-France,Single_Similar_Degree (SSD),llama3_70B,1.5,12,14,-2,[]
498,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),llama3_70B,1.5,14,12,2,[]
499,England-Jordan,Single_Similar_Degree (SSD),llama3_70B,1.5,4,6,-2,[]
500,France-Israel,Single_Similar_Degree (SSD),llama3_70B,1.5,6,8,-2,[]
501,U.S.A.-Germany,Single_Similar_Degree (SSD),llama3_70B,1.5,12,12,0,[]
502,U.S.S.R.-Syria,Single_Similar_Degree (SSD),llama3_70B,1.5,6,8,-2,[]
503,France-Algeria,Single_Similar_Degree (SSD),llama3_70B,1.5,8,12,-4,[]
504,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,15,-5,[]
505,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,10,5,[]
506,China-Albania,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,5,5,0,[]
507,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
508,Japan-Philippines,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
509,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
510,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,5,5,0,[]
511,England-Ireland,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
512,Germany-Austria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,18,18,0,[]
513,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,5,5,[]
514,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,18,15,3,[]
515,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,5,5,[]
516,China-North Korea,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,15,-5,[]
517,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
518,U.S.A.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,10,5,[]
519,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
520,England-Jordan,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,5,15,-10,[]
521,France-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,10,0,[]
522,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,15,15,0,[]
523,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,5,15,-10,[]
524,France-Algeria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.001,10,15,-5,[]
525,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,10,0,[]
526,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
527,China-Albania,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,5,5,0,[]
528,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
529,Japan-Philippines,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,15,-5,[]
530,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,18,18,0,[]
531,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,5,5,0,[]
532,England-Ireland,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
533,Germany-Austria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,18,15,3,[]
534,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,5,5,[]
535,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,18,15,3,[]
536,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,5,5,[]
537,China-North Korea,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,15,-5,[]
538,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
539,U.S.A.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,10,5,[]
540,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
541,England-Jordan,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,10,0,[]
542,France-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,10,0,[]
543,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,15,15,0,[]
544,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,5,15,-10,[]
545,France-Algeria,Single_Similar_Degree (SSD),gpt-3.5-turbo,0.5,10,10,0,[]
546,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,10,5,[]
547,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,5,10,[]
548,China-Albania,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,5,8,-3,[]
549,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,17,15,2,[]
550,Japan-Philippines,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,10,15,-5,[]
551,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,18,16,2,[]
552,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,2,2,0,[]
553,England-Ireland,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,15,0,[]
554,Germany-Austria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,16,18,-2,[]
555,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,10,5,5,[]
556,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,18,15,3,[]
557,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,10,5,5,[]
558,China-North Korea,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,10,15,-5,[]
559,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,15,0,[]
560,U.S.A.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,14,1,[]
561,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,15,15,0,[]
562,England-Jordan,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,7,15,-8,[]
563,France-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,12,12,0,[]
564,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,14,10,4,[]
565,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,5,15,-10,[]
566,France-Algeria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.0,10,12,-2,[]
567,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,10,10,0,[]
568,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,10,15,-5,[]
569,China-Albania,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,5,15,-10,[]
570,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,15,0,[]
571,Japan-Philippines,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,12,15,-3,[]
572,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,16,-1,[]
573,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,5,2,3,[]
574,England-Ireland,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,16,-1,[]
575,Germany-Austria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,18,18,0,[]
576,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,5,5,0,[]
