trial_num,country_pair,model_name,temperature,sim_score_1_to,sim_score_2_to,sim_score_1_and,sim_score_2_and,sim_score_1_degree,sim_score_2_degree,sim_diff_to,sim_diff_and,sim_diff_degree
70,U.S.A.-Israel,gpt-4o-mini,0.8,12,15,15,18,15,17,-3,-3,-2
71,U.S.A.-Israel,gpt-4o-mini,0.8,12,15,15,18,15,15,-3,-3,0
72,U.S.A.-Israel,gpt-4o-mini,0.8,15,16,15,18,15,15,-1,-3,0
73,U.S.A.-Israel,gpt-4o-mini,0.8,12,15,15,18,15,15,-3,-3,0
74,U.S.A.-Israel,gpt-4o-mini,0.8,12,15,15,18,15,18,-3,-3,-3
75,U.S.A.-Israel,gpt-4o-mini,0.8,15,15,15,18,15,18,0,-3,-3
76,U.S.A.-Israel,gpt-4o-mini,0.8,10,15,15,18,15,17,-5,-3,-2
77,U.S.A.-Israel,gpt-4o-mini,0.8,15,15,15,18,15,18,0,-3,-3
1,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,10,0,2,2
2,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
3,Japan-Philippines,gpt-4o-mini,0.8,10,5,15,10,12,12,5,5,0
4,Japan-Philippines,gpt-4o-mini,0.8,10,12,12,10,12,10,-2,2,2
5,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,10,12,10,2,5,2
6,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,12,12,0,0,0
7,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,10,10,2,0,0
8,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,10,12,15,0,5,-3
9,Japan-Philippines,gpt-4o-mini,0.8,12,10,14,10,12,12,2,4,0
10,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,12,10,2,0,2
11,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,10,0,0,2
12,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,10,12,0,0,-2
13,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,10,12,10,0,5,2
14,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,10,12,2,2,-2
15,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,10,10,12,0,2,-2
16,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,10,0,0,2
17,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,10,0,2,2
18,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,12,2,2,0
19,Japan-Philippines,gpt-4o-mini,0.8,10,8,15,12,12,10,2,3,2
20,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,12,12,10,2,3,2
21,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,10,12,12,2,5,0
22,Japan-Philippines,gpt-4o-mini,0.8,12,12,14,12,10,12,0,2,-2
23,Japan-Philippines,gpt-4o-mini,0.8,15,10,12,10,12,12,5,2,0
24,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
25,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,12,2,2,0
26,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,12,0,0,0
27,Japan-Philippines,gpt-4o-mini,0.8,12,10,10,12,10,10,2,-2,0
28,Japan-Philippines,gpt-4o-mini,0.8,10,8,12,12,12,12,2,0,0
29,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,12,10,12,0,3,-2
30,Japan-Philippines,gpt-4o-mini,0.8,10,8,15,10,10,10,2,5,0
31,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
32,Japan-Philippines,gpt-4o-mini,0.8,12,8,15,10,12,10,4,5,2
33,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,10,12,2,2,-2
34,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,12,0,0,0
35,Japan-Philippines,gpt-4o-mini,0.8,10,12,12,10,12,12,-2,2,0
36,Japan-Philippines,gpt-4o-mini,0.8,12,12,14,12,14,15,0,2,-1
37,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,10,10,10,2,5,0
38,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,12,10,0,0,2
39,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,10,0,0,2
40,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,12,2,2,0
41,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,12,2,2,0
42,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,10,12,10,0,5,2
43,Japan-Philippines,gpt-4o-mini,0.8,10,12,12,12,10,10,-2,0,0
44,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,10,12,12,2,5,0
45,Japan-Philippines,gpt-4o-mini,0.8,14,10,12,10,10,10,4,2,0
46,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,12,10,12,2,3,-2
47,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,10,10,2,2,0
48,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,10,10,2,0,0
49,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
50,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,12,0,2,0
51,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
52,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,12,10,2,0,2
53,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,12,12,12,2,3,0
54,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,10,10,12,2,5,-2
55,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,12,13,12,2,3,1
56,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
57,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,10,10,12,0,2,-2
58,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,12,0,2,0
59,Japan-Philippines,gpt-4o-mini,0.8,10,12,12,10,12,10,-2,2,2
60,Japan-Philippines,gpt-4o-mini,0.8,12,12,12,12,12,12,0,0,0
61,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,10,12,12,0,5,0
62,Japan-Philippines,gpt-4o-mini,0.8,12,10,15,12,10,12,2,3,-2
63,Japan-Philippines,gpt-4o-mini,0.8,12,12,15,10,12,12,0,5,0
64,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,12,2,2,0
65,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,10,12,2,0,-2
66,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,12,12,0,0,0
67,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,10,12,2,2,-2
68,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,10,12,2,2,-2
69,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,10,12,2,0,-2
70,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,15,0,2,-3
71,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
72,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,10,12,10,2,2,2
73,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,10,12,12,0,2,0
74,Japan-Philippines,gpt-4o-mini,0.8,12,10,14,12,12,10,2,2,2
75,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,12,10,0,0,2
76,Japan-Philippines,gpt-4o-mini,0.8,12,10,12,12,12,10,2,0,2
77,Japan-Philippines,gpt-4o-mini,0.8,10,10,12,12,12,10,0,0,2
1,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
2,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,16,18,18,0,2,0
3,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,15,18,18,15,3,-3,3
4,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
5,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
6,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
7,U.S.A.-Canada,gpt-4o-mini,0.8,15,18,18,15,18,15,-3,3,3
8,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
9,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
10,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
11,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
12,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
13,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
14,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,15,3,3,3
15,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,15,0,3,3
16,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,15,18,0,0,-3
17,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,15,3,0,3
18,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,15,18,0,0,-3
19,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
20,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,15,3,3,3
21,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,15,17,0,0,-2
22,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
23,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
24,U.S.A.-Canada,gpt-4o-mini,0.8,17,15,18,18,18,16,2,0,2
25,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
26,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
27,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
28,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,15,3,0,3
29,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
30,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
31,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,15,3,0,3
32,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,16,3,0,2
33,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
34,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,15,15,0,0,0
35,U.S.A.-Canada,gpt-4o-mini,0.8,17,15,18,18,15,15,2,0,0
36,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,15,18,18,18,0,-3,0
37,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
38,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,15,18,17,18,0,-3,-1
39,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,15,15,3,0,0
40,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,15,18,18,18,0,-3,0
41,U.S.A.-Canada,gpt-4o-mini,0.8,17,18,18,18,18,15,-1,0,3
42,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
43,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
44,U.S.A.-Canada,gpt-4o-mini,0.8,15,18,18,18,18,15,-3,0,3
45,U.S.A.-Canada,gpt-4o-mini,0.8,15,18,18,15,17,18,-3,3,-1
46,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
47,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,15,18,18,18,0,-3,0
48,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
49,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,16,18,17,0,2,1
50,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,15,15,18,18,3,0,0
51,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
52,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,15,3,3,3
53,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
54,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,15,0,3,3
55,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
56,U.S.A.-Canada,gpt-4o-mini,0.8,15,15,18,15,18,18,0,3,0
57,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
58,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,15,3,0,3
59,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,15,18,18,18,3,-3,0
60,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
61,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
62,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
63,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,15,0,3,3
64,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
65,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,15,0,3,3
66,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,15,15,0,3,0
67,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
68,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,18,18,15,3,0,3
69,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
70,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
71,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
72,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
73,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,15,18,18,15,0,-3,3
74,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
75,U.S.A.-Canada,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
76,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,18,18,15,0,0,3
77,U.S.A.-Canada,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
1,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,8,5,5,-1,-3,0
2,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
3,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
4,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,4,0,0,1
5,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
6,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
7,U.S.S.R.-Israel,gpt-4o-mini,0.8,1,5,5,5,5,5,-4,0,0
8,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
9,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
10,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
11,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
12,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
13,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,4,5,5,5,0,-1,0
14,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,8,5,7,-1,-3,-2
15,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,3,5,5,5,-3,-2,0
16,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
17,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
18,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
19,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,3,6,0,0,-3
20,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
21,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
22,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
23,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
24,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
25,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
26,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,6,5,5,5,5,-1,0,0
27,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
28,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
29,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,10,5,5,0,-5,0
30,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
31,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
32,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,8,5,5,5,5,-5,0,0
33,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
34,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
35,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
36,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
37,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
38,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,8,5,5,0,-3,0
39,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
40,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
41,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
42,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
43,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,4,5,-2,0,-1
44,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
45,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
46,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
47,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
48,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,4,5,5,5,0,-1,0
49,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
50,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
51,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
52,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
53,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,8,5,5,-2,-3,0
54,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
55,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
56,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,10,5,5,5,5,-5,0,0
57,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
58,U.S.S.R.-Israel,gpt-4o-mini,0.8,2,5,5,5,5,5,-3,0,0
59,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
60,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
61,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
62,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
63,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
64,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
65,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
66,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
67,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
68,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
69,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
70,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
71,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
72,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,7,5,5,5,5,-2,0,0
73,U.S.S.R.-Israel,gpt-4o-mini,0.8,4,5,5,5,5,5,-1,0,0
74,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
75,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
76,U.S.S.R.-Israel,gpt-4o-mini,0.8,3,5,5,5,5,5,-2,0,0
77,U.S.S.R.-Israel,gpt-4o-mini,0.8,5,5,5,5,5,5,0,0,0
1,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
2,England-Ireland,gpt-4o-mini,0.8,15,15,12,12,15,15,0,0,0
3,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
4,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
5,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
6,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
7,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
8,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
9,England-Ireland,gpt-4o-mini,0.8,15,15,14,15,15,15,0,-1,0
10,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
11,England-Ireland,gpt-4o-mini,0.8,15,15,12,15,15,15,0,-3,0
12,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
13,England-Ireland,gpt-4o-mini,0.8,15,15,12,15,15,15,0,-3,0
14,England-Ireland,gpt-4o-mini,0.8,14,15,15,15,15,15,-1,0,0
15,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,12,15,0,0,-3
16,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
17,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
18,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
19,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
20,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
21,England-Ireland,gpt-4o-mini,0.8,15,15,14,15,15,15,0,-1,0
22,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
23,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
24,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
25,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
26,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
27,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
28,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
29,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
30,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
31,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
32,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
33,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
34,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
35,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
36,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
37,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
38,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
39,England-Ireland,gpt-4o-mini,0.8,15,15,10,12,15,15,0,-2,0
40,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,12,15,0,0,-3
41,England-Ireland,gpt-4o-mini,0.8,15,15,15,14,15,15,0,1,0
42,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
43,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
44,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
45,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
46,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
47,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
48,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,14,15,0,0,-1
49,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
50,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
51,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
52,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
53,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
54,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
55,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
56,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
57,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
58,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
59,England-Ireland,gpt-4o-mini,0.8,15,15,12,15,15,15,0,-3,0
60,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
61,England-Ireland,gpt-4o-mini,0.8,15,15,12,15,15,15,0,-3,0
62,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
63,England-Ireland,gpt-4o-mini,0.8,15,15,12,15,15,15,0,-3,0
64,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
65,England-Ireland,gpt-4o-mini,0.8,15,15,15,10,15,15,0,5,0
66,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
67,England-Ireland,gpt-4o-mini,0.8,14,15,15,15,15,15,-1,0,0
68,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
69,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
70,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,16,0,0,-1
71,England-Ireland,gpt-4o-mini,0.8,15,15,14,15,15,15,0,-1,0
72,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,14,0,0,1
73,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
